id,strategy
00001218,Hurst
00001222,Darboh
00001223,Darboh
00001224,Darboh
00001227,Denard
00001227,Grbac
00001227,Henne
00001229,Nordin
00001230,Nordin
00001231,Darboh
00001231,Denard
00001231,Grbac
00001231,Henne
00001233,Darboh
00001236,Zoltan
00001238,Biakabutuka
00001238,Funchess
00001238,Peppers
00001239,Darboh
00001241,Darboh
00001242,Darboh
00001243,Nordin
00001244,Denard
00001244,Grbac
00001244,Henne
00001246,Biakabutuka
00001246,Funchess
00001246,Peppers
00001247,Denard
00001247,Grbac
00001247,Henne
00001248,Darboh
00001249,Nordin
00001250,Darboh
00001250,Zoltan
00001251,Darboh
00001251,Denard
00001251,Grbac
00001251,Henne
00001252,Darboh
00001252,Hurst
00001252,Woodson
00001255,Darboh
00001256,Hurst
00001256,Woodson
00001257,Darboh
00001257,Hurst
00001257,Woodson
00001258,Darboh
00001258,Hurst
00001258,Woodson
00001259,Zoltan
00001260,Darboh
00001261,Darboh
00001262,Denard
00001262,Grbac
00001262,Henne
00001264,Darboh
00001266,Denard
00001266,Grbac
00001266,Henne
00001269,Darboh
00001271,Darboh
00001272,Biakabutuka
00001272,Brady
00001272,Woodson
00001272,Zoltan
00001273,Darboh
00001275,Darboh
00001275,Zoltan
00001277,Zoltan
00001278,Darboh
00001278,Nordin
00001279,Nordin
00001280,Darboh
00001280,Zoltan
00001281,Darboh
00001281,Denard
00001281,Grbac
00001281,Henne
00001282,Darboh
00001285,Darboh
00001287,Darboh
00001291,Darboh
00001292,Darboh
00001292,Speight
00001293,Darboh
00001295,Denard
00001295,Grbac
00001295,Henne
00001296,Darboh
00001298,Biakabutuka
00001298,Brady
00001298,Woodson
00001302,Darboh
00001302,Nordin
00001303,Denard
00001303,Grbac
00001303,Henne
00001304,Darboh
00001304,Denard
00001304,Grbac
00001304,Henne
00001305,Brady
00001305,Darboh
00001305,Woodson
00001305,Zoltan
00001306,Darboh
00001307,Hurst
00001307,Woodson
00001309,Henne
00001310,Darboh
00001311,Darboh
00001311,Nordin
00001312,Zoltan
00001313,Darboh
00001314,Henne
00001316,Zoltan
00001317,Darboh
00001317,Nordin
00001324,Zoltan
00001328,Darboh
00001329,Denard
00001329,Grbac
00001329,Henne
00001330,Biakabutuka
00001330,Darboh
00001330,Zoltan
00001331,Darboh
00001332,Zoltan
00001333,Nordin
00001334,Denard
00001334,Grbac
00001334,Henne
00001335,Nordin
00001336,Nordin
00001338,Darboh
00001340,Darboh
00001340,Nordin
00001340,Zoltan
00001341,Nordin
00001342,Darboh
00001343,Denard
00001343,Grbac
00001343,Henne
00001344,Darboh
00001344,Nordin
00001345,Darboh
00001345,Nordin
00001346,Henne
00001348,Zoltan
00001350,Darboh
00001351,Nordin
00001352,Hurst
00001352,Woodson
00001353,Nordin
00001354,Brady
00001354,Woodson
00001355,Denard
00001355,Grbac
00001355,Henne
00001356,Zoltan
00001357,Darboh
00001358,Darboh
00001358,Nordin
00001359,Darboh
00001360,Funchess
00001362,Zoltan
00001364,Biakabutuka
00001364,Funchess
00001364,Peppers
00001364,Zoltan
00001366,Darboh
00001368,Darboh
00001369,Biakabutuka
00001369,Funchess
00001369,Peppers
00001372,Denard
00001372,Grbac
00001372,Henne
00001373,Denard
00001373,Grbac
00001373,Henne
00001374,Darboh
00001375,Darboh
00001375,Woodson
00001376,Darboh
00001376,Denard
00001376,Grbac
00001376,Henne
00001377,Nordin
00001378,Darboh
00001379,Funchess
00001379,Hurst
00001380,Biakabutuka
00001384,Darboh
00001384,Nordin
00001390,Biakabutuka
00001390,Woodson
00001392,Darboh
00001392,Denard
00001392,Grbac
00001392,Henne
00001393,Darboh
00001394,Biakabutuka
00001394,Brady
00001394,Darboh
00001394,Nordin
00001394,Woodson
00001397,Nordin
00001398,Nordin
00001399,Nordin
00001400,Denard
00001400,Grbac
00001400,Henne
00001401,Denard
00001401,Grbac
00001401,Henne
00001402,Darboh
00001405,Darboh
00001405,Nordin
00001407,Hurst
00001407,Nordin
00001407,Woodson
00001408,Darboh
00001409,Nordin
00001410,Brady
00001410,Woodson
00001411,Darboh
00001412,Funchess
00001412,Hurst
00001413,Darboh
00001414,Denard
00001414,Grbac
00001414,Henne
00001415,Biakabutuka
00001415,Funchess
00001415,Peppers
00001416,Darboh
00001418,Nordin
00001419,Nordin
00001420,Darboh
00001421,Denard
00001421,Grbac
00001421,Henne
00001422,Denard
00001422,Grbac
00001422,Henne
00001423,Darboh
00001424,Biakabutuka
00001424,Brady
00001424,Darboh
00001424,Woodson
00001425,Darboh
00001426,Darboh
00001426,Henne
00001434,Darboh
00001437,Funchess
00001437,Peppers
00001439,Darboh
00001440,Biakabutuka
00001440,Hurst
00001440,Woodson
00001441,Denard
00001441,Grbac
00001441,Henne
00001442,Hurst
00001442,Woodson
00001443,Darboh
00001444,Darboh
00001444,Hurst
00001446,Darboh
00001449,Brady
00001449,Woodson
00001450,Biakabutuka
00001450,Brady
00001450,Woodson
00001451,Darboh
00001451,Denard
00001451,Grbac
00001451,Henne
00001453,Darboh
00001453,Denard
00001453,Grbac
00001453,Henne
00001453,Zoltan
00001454,Darboh
00001456,Denard
00001456,Grbac
00001456,Henne
00001457,Biakabutuka
00001465,Nordin
00001466,Darboh
00001466,Zoltan
00001467,Biakabutuka
00001467,Brady
00001467,Darboh
00001467,Woodson
00001468,Darboh
00001468,Zoltan
00001469,Henne
00001472,Hurst
00001474,Zoltan
00001475,Nordin
00001475,Zoltan
00001476,Denard
00001476,Grbac
00001476,Henne
00001477,Hurst
00001477,Woodson
00001478,Zoltan
00001479,Darboh
00001479,Hurst
00001479,Woodson
00001481,Darboh
00001483,Brady
00001483,Woodson
00001484,Darboh
00001484,Nordin
00001485,Denard
00001485,Grbac
00001485,Henne
00001486,Biakabutuka
00001486,Funchess
00001486,Peppers
00001487,Biakabutuka
00001487,Darboh
00001487,Funchess
00001487,Hurst
00001488,Darboh
00001491,Hurst
00001493,Denard
00001493,Grbac
00001493,Henne
00001494,Darboh
00001494,Denard
00001494,Grbac
00001494,Henne
00001494,Nordin
00001496,Darboh
00001496,Denard
00001496,Grbac
00001496,Henne
00001497,Darboh
00001498,Darboh
00001498,Denard
00001498,Grbac
00001498,Henne
00001499,Zoltan
00001500,Zoltan
00001501,Nordin
00001502,Biakabutuka
00001503,Darboh
00001504,Brady
00001504,Darboh
00001504,Woodson
00001505,Denard
00001505,Grbac
00001505,Henne
00001505,Zoltan
00001507,Zoltan
00001509,Darboh
00001510,Denard
00001510,Grbac
00001510,Henne
00001511,Darboh
00001511,Nordin
00001512,Hurst
00001512,Speight
00001512,Woodson
00001513,Darboh
00001515,Henne
00001515,Zoltan
00001516,Biakabutuka
00001516,Brady
00001516,Woodson
00001517,Biakabutuka
00001517,Woodson
00001518,Denard
00001518,Grbac
00001518,Henne
00001520,Brady
00001520,Woodson
00001521,Zoltan
00001522,Darboh
00001525,Biakabutuka
00001525,Brady
00001525,Darboh
00001525,Woodson
00001527,Denard
00001527,Grbac
00001527,Henne
00001528,Darboh
00001531,Darboh
00001531,Nordin
00001532,Darboh
00001534,Hurst
00001536,Nordin
00001537,Denard
00001537,Grbac
00001537,Henne
00001538,Funchess
00001538,Peppers
00001539,Biakabutuka
00001539,Zoltan
00001540,Funchess
00001540,Peppers
00001541,Zoltan
00001542,Hurst
00001542,Woodson
00001543,Biakabutuka
00001543,Brady
00001543,Darboh
00001543,Woodson
00001547,Darboh
00001547,Nordin
00001548,Nordin
00001549,Darboh
00001550,Nordin
00001551,Denard
00001551,Grbac
00001551,Henne
00001552,Nordin
00001553,Zoltan
00001554,Denard
00001554,Grbac
00001554,Henne
00001556,Biakabutuka
00001556,Brady
00001556,Darboh
00001556,Woodson
00001559,Nordin
00001559,Zoltan
00001560,Brady
00001560,Darboh
00001560,Woodson
00001563,Nordin
00001565,Brady
00001565,Woodson
00001566,Zoltan
00001567,Nordin
00001569,Darboh
00001570,Darboh
00001570,Funchess
00001570,Peppers
00001571,Denard
00001571,Grbac
00001571,Henne
00001572,Nordin
00001573,Darboh
00001573,Hurst
00001573,Woodson
00001574,Darboh
00001576,Darboh
00001577,Darboh
00001579,Denard
00001579,Grbac
00001579,Henne
00001580,Darboh
00001581,Biakabutuka
00001581,Brady
00001581,Darboh
00001581,Woodson
00001584,Darboh
00001586,Darboh
00001586,Denard
00001586,Grbac
00001586,Henne
00001589,Nordin
00001590,Nordin
00001590,Zoltan
00001592,Henne
00001593,Nordin
00001594,Darboh
00001595,Biakabutuka
00001595,Woodson
00001596,Woodson
00001597,Darboh
00001598,Darboh
00001600,Biakabutuka
00001600,Brady
00001600,Darboh
00001600,Woodson
00001600,Zoltan
00001601,Darboh
00001602,Darboh
00001602,Zoltan
00001603,Darboh
00001604,Darboh
00001605,Hurst
00001606,Zoltan
00001607,Darboh
00001607,Nordin
00001608,Darboh
00001608,Denard
00001608,Grbac
00001608,Henne
00001609,Darboh
00001609,Woodson
00001610,Nordin
00001612,Darboh
00001612,Nordin
00001613,Darboh
00001616,Nordin
00001617,Darboh
00001618,Biakabutuka
00001618,Brady
00001618,Woodson
00001619,Darboh
00001620,Biakabutuka
00001621,Nordin
00001624,Hurst
00001624,Woodson
00001625,Nordin
00001626,Darboh
00001626,Nordin
00001626,Zoltan
00001629,Darboh
00001630,Darboh
00001631,Denard
00001631,Grbac
00001631,Henne
00001632,Darboh
00001632,Funchess
00001633,Darboh
00001633,Denard
00001634,Darboh
00001635,Darboh
00001636,Denard
00001636,Grbac
00001636,Henne
00001638,Darboh
00001638,Denard
00001638,Grbac
00001638,Henne
00001639,Biakabutuka
00001639,Funchess
00001639,Peppers
00001642,Darboh
00001642,Nordin
00001643,Darboh
00001645,Zoltan
00001646,Brady
00001646,Darboh
00001646,Woodson
00001647,Biakabutuka
00001647,Darboh
00001647,Woodson
00001651,Hurst
00001651,Woodson
00001652,Brady
00001652,Woodson
00001652,Zoltan
00001653,Darboh
00001653,Denard
00001653,Grbac
00001653,Henne
00001654,Darboh
00001655,Darboh
00001655,Nordin
00001656,Darboh
00001657,Darboh
00001658,Zoltan
00001660,Darboh
00001660,Woodson
00001661,Nordin
00001661,Zoltan
00001662,Hurst
00001662,Woodson
00001663,Biakabutuka
00001663,Brady
00001663,Woodson
00001667,Zoltan
00001668,Darboh
00001669,Darboh
00001669,Nordin
00001670,Zoltan
00001671,Darboh
00001678,Darboh
00001678,Hurst
00001679,Biakabutuka
00001679,Brady
00001679,Woodson
00001680,Biakabutuka
00001680,Brady
00001680,Woodson
00001681,Nordin
00001683,Darboh
00001684,Brady
00001684,Woodson
00001685,Darboh
00001686,Denard
00001686,Grbac
00001686,Henne
00001687,Darboh
00001688,Darboh
00001689,Darboh
00001689,Zoltan
00001690,Darboh
00001691,Darboh
00001691,Denard
00001691,Grbac
00001691,Henne
00001692,Nordin
00001692,Zoltan
00001693,Darboh
00001693,Denard
00001693,Grbac
00001693,Henne
00001697,Biakabutuka
00001697,Brady
00001697,Woodson
00001697,Zoltan
00001698,Darboh
00001705,Darboh
00001706,Darboh
00001707,Nordin
00001708,Darboh
00001708,Nordin
00001709,Biakabutuka
00001709,Brady
00001709,Woodson
00001710,Biakabutuka
00001710,Brady
00001710,Woodson
00001712,Darboh
00001712,Denard
00001712,Grbac
00001712,Henne
00001712,Zoltan
00001713,Darboh
00001713,Denard
00001713,Grbac
00001713,Henne
00001715,Nordin
00001717,Darboh
00001718,Darboh
00001718,Zoltan
00001719,Nordin
00001720,Darboh
00001721,Zoltan
00001722,Darboh
00001723,Darboh
00001723,Nordin
00001724,Darboh
00001725,Darboh
00001727,Brady
00001727,Darboh
00001727,Woodson
00001729,Biakabutuka
00001729,Darboh
00001729,Funchess
00001729,Peppers
00001729,Zoltan
00001731,Biakabutuka
00001731,Brady
00001731,Darboh
00001731,Woodson
00001732,Darboh
00001733,Zoltan
00001735,Darboh
00001736,Zoltan
00001737,Zoltan
00001738,Darboh
00001739,Zoltan
00001740,Biakabutuka
00001740,Brady
00001740,Darboh
00001740,Woodson
00001741,Nordin
00001742,Denard
00001742,Grbac
00001742,Henne
00001744,Darboh
00001744,Nordin
00001745,Darboh
00001745,Hurst
00001745,Woodson
00001747,Darboh
00001747,Henne
00001747,Zoltan
00001749,Brady
00001749,Woodson
00001751,Darboh
00001751,Nordin
00001753,Biakabutuka
00001753,Darboh
00001753,Woodson
00001753,Zoltan
00001754,Zoltan
00001756,Biakabutuka
00001756,Darboh
00001756,Funchess
00001756,Peppers
00001757,Biakabutuka
00001757,Darboh
00001757,Funchess
00001757,Peppers
00001758,Biakabutuka
00001758,Darboh
00001758,Zoltan
00001761,Funchess
00001761,Peppers
00001762,Nordin
00001763,Nordin
00001764,Biakabutuka
00001764,Darboh
00001764,Funchess
00001764,Peppers
00001765,Denard
00001765,Grbac
00001765,Henne
00001766,Darboh
00001767,Zoltan
00001768,Nordin
00001769,Zoltan
00001770,Darboh
00001770,Hurst
00001770,Woodson
00001771,Biakabutuka
00001771,Brady
00001771,Darboh
00001771,Woodson
00001772,Denard
00001772,Grbac
00001772,Henne
00001772,Zoltan
00001773,Brady
00001773,Woodson
00001775,Brady
00001775,Woodson
00001776,Darboh
00001779,Denard
00001779,Grbac
00001779,Henne
00001782,Zoltan
00001783,Denard
00001783,Grbac
00001783,Henne
00001784,Darboh
00001786,Biakabutuka
00001786,Darboh
00001786,Funchess
00001786,Zoltan
00001787,Denard
00001787,Grbac
00001787,Henne
00001788,Darboh
00001789,Denard
00001789,Grbac
00001789,Henne
00001789,Zoltan
00001790,Nordin
00001791,Darboh
00001792,Denard
00001792,Grbac
00001792,Henne
00001793,Zoltan
00001794,Nordin
00001795,Darboh
00001797,Biakabutuka
00001797,Brady
00001797,Woodson
00001799,Nordin
00001801,Zoltan
00001803,Darboh
00001803,Zoltan
00001804,Darboh
00001806,Darboh
00001807,Biakabutuka
00001807,Woodson
00001808,Denard
00001808,Grbac
00001808,Henne
00001809,Brady
00001809,Woodson
00001814,Biakabutuka
00001814,Darboh
00001814,Zoltan
00001816,Nordin
00001817,Darboh
00001818,Darboh
00001818,Nordin
00001819,Darboh
00001819,Nordin
00001820,Biakabutuka
00001820,Funchess
00001820,Peppers
00001821,Biakabutuka
00001821,Darboh
00001821,Woodson
00001822,Darboh
00001823,Darboh
00001824,Darboh
00001825,Darboh
00001826,Zoltan
00001828,Darboh
00001828,Nordin
00001830,Biakabutuka
00001830,Funchess
00001830,Peppers
00001832,Darboh
00001833,Darboh
00001833,Denard
00001833,Grbac
00001833,Henne
00001833,Zoltan
00001834,Biakabutuka
00001834,Funchess
00001834,Peppers
00001836,Funchess
00001836,Hurst
00001837,Darboh
00001838,Darboh
00001838,Nordin
00001840,Funchess
00001840,Hurst
00001841,Nordin
00001842,Biakabutuka
00001842,Brady
00001842,Darboh
00001842,Woodson
00001845,Biakabutuka
00001845,Zoltan
00001846,Denard
00001846,Grbac
00001846,Henne
00001848,Darboh
00001850,Zoltan
00001851,Darboh
00001852,Darboh
00001853,Darboh
00001857,Biakabutuka
00001858,Darboh
00001858,Nordin
00001859,Darboh
00001860,Henne
00001860,Nordin
00001860,Zoltan
00001861,Denard
00001861,Grbac
00001861,Henne
00001863,Woodson
00001864,Darboh
00001865,Denard
00001865,Grbac
00001865,Henne
00001866,Denard
00001866,Grbac
00001866,Henne
00001866,Nordin
00001870,Darboh
00001870,Funchess
00001872,Brady
00001872,Woodson
00001873,Darboh
00001875,Biakabutuka
00001877,Henne
00001879,Nordin
00001880,Denard
00001880,Grbac
00001880,Henne
00001881,Darboh
00001881,Nordin
00001882,Darboh
00001884,Denard
00001884,Grbac
00001884,Henne
00001885,Biakabutuka
00001885,Darboh
00001885,Zoltan
00001886,Nordin
00001888,Biakabutuka
00001888,Darboh
00001889,Denard
00001889,Grbac
00001889,Henne
00001889,Zoltan
00001890,Darboh
00001890,Denard
00001890,Grbac
00001890,Henne
00001894,Funchess
00001894,Hurst
00001895,Darboh
00001896,Zoltan
00001897,Darboh
00001897,Woodson
00001899,Denard
00001899,Grbac
00001899,Henne
00001900,Darboh
00001901,Darboh
00001902,Brady
00001902,Woodson
00001903,Biakabutuka
00001903,Brady
00001903,Woodson
00001904,Darboh
00001904,Denard
00001904,Grbac
00001904,Henne
00001904,Zoltan
00001905,Nordin
00001907,Darboh
00001908,Nordin
00001909,Hurst
00001910,Darboh
00001911,Darboh
00001911,Nordin
00001912,Darboh
00001913,Darboh
00001913,Nordin
00001914,Darboh
00001916,Funchess
00001916,Peppers
00001916,Zoltan
00001917,Darboh
00001917,Hurst
00001919,Biakabutuka
00001919,Funchess
00001919,Peppers
00001921,Zoltan
00001923,Biakabutuka
00001923,Brady
00001923,Woodson
00001925,Funchess
00001928,Darboh
00001929,Denard
00001929,Grbac
00001929,Henne
00001930,Brady
00001930,Woodson
00001931,Henne
00001932,Darboh
00001933,Zoltan
00001934,Biakabutuka
00001935,Darboh
00001936,Darboh
00001936,Woodson
00001941,Darboh
00001942,Darboh
00001942,Speight
00001944,Denard
00001944,Grbac
00001944,Henne
00001948,Nordin
00001950,Darboh
00001950,Zoltan
00001951,Darboh
00001951,Denard
00001951,Grbac
00001951,Henne
00001951,Zoltan
00001952,Zoltan
00001953,Denard
00001953,Grbac
00001953,Henne
00001954,Nordin
00001956,Darboh
00001960,Darboh
00001961,Nordin
00001962,Darboh
00001963,Nordin
00001963,Zoltan
00001964,Woodson
00001965,Nordin
00001966,Darboh
00001967,Darboh
00001968,Darboh
00001969,Denard
00001969,Grbac
00001969,Henne
00001970,Darboh
00001973,Denard
00001973,Grbac
00001973,Henne
00001974,Zoltan
00001976,Nordin
00001978,Darboh
00001978,Hurst
00001978,Woodson
00001980,Denard
00001980,Grbac
00001980,Henne
00001981,Darboh
00001983,Biakabutuka
00001983,Brady
00001983,Darboh
00001983,Speight
00001983,Woodson
00001984,Zoltan
00001985,Funchess
00001985,Peppers
00001986,Nordin
00001987,Darboh
00001988,Darboh
00001989,Biakabutuka
00001990,Darboh
00001990,Hurst
00001990,Woodson
00001992,Brady
00001992,Darboh
00001992,Woodson
00001992,Zoltan
00001993,Darboh
00001994,Biakabutuka
00001994,Darboh
00001994,Funchess
00001994,Hurst
00001997,Zoltan
00001999,Nordin
00002000,Zoltan
00002003,Biakabutuka
00002003,Darboh
00002003,Woodson
00002004,Darboh
00002005,Zoltan
00002006,Darboh
00002007,Darboh
00002007,Hurst
00002008,Darboh
00002010,Darboh
00002010,Funchess
00002010,Peppers
00002011,Darboh
00002011,Denard
00002011,Grbac
00002011,Henne
00002012,Darboh
00002012,Hurst
00002012,Woodson
00002013,Darboh
00002013,Denard
00002013,Grbac
00002013,Henne
00002014,Denard
00002014,Grbac
00002014,Henne
00002015,Darboh
00002015,Nordin
00002016,Darboh
00002017,Nordin
00002019,Darboh
00002019,Nordin
00002020,Hurst
00002020,Speight
00002020,Woodson
00002021,Zoltan
00002022,Darboh
00002022,Zoltan
00002023,Denard
00002023,Grbac
00002023,Henne
00002025,Darboh
00002025,Zoltan
00002026,Zoltan
00002027,Biakabutuka
00002027,Darboh
00002027,Funchess
00002028,Denard
00002028,Grbac
00002028,Henne
00002028,Nordin
00002029,Nordin
00002031,Zoltan
00002032,Denard
00002032,Grbac
00002032,Henne
00002033,Darboh
